schema_name,table_name,index_name,index_oid,indexdef,is_constraint_owned,constraint_name,constraint_type
landscape,core_fin_growth_rate_sets,idx_growth_rate_sets_project_card,319521,"CREATE INDEX idx_growth_rate_sets_project_card ON landscape.core_fin_growth_rate_sets USING btree (project_id, card_type)",False,,
landscape,core_fin_growth_rate_steps,core_fin_growth_rate_steps_pkey,319507,CREATE UNIQUE INDEX core_fin_growth_rate_steps_pkey ON landscape.core_fin_growth_rate_steps USING btree (step_id),True,core_fin_growth_rate_steps_pkey,p
landscape,core_fin_growth_rate_steps,core_fin_growth_rate_steps_set_id_step_number_key,319509,"CREATE UNIQUE INDEX core_fin_growth_rate_steps_set_id_step_number_key ON landscape.core_fin_growth_rate_steps USING btree (set_id, step_number)",True,core_fin_growth_rate_steps_set_id_step_number_key,u
landscape,core_fin_growth_rate_steps,idx_growth_rate_steps_set,319522,"CREATE INDEX idx_growth_rate_steps_set ON landscape.core_fin_growth_rate_steps USING btree (set_id, step_number)",False,,
landscape,core_fin_uom,core_fin_uom_pkey,196690,CREATE UNIQUE INDEX core_fin_uom_pkey ON landscape.core_fin_uom USING btree (uom_code),True,core_fin_uom_pkey,p
landscape,core_item_benchmark_link,core_item_benchmark_link_pkey,852103,CREATE UNIQUE INDEX core_item_benchmark_link_pkey ON landscape.core_item_benchmark_link USING btree (link_id),True,core_item_benchmark_link_pkey,p
landscape,core_item_benchmark_link,idx_template_benchmark_benchmark,852116,CREATE INDEX idx_template_benchmark_benchmark ON landscape.core_item_benchmark_link USING btree (benchmark_id),False,,
landscape,core_item_benchmark_link,idx_template_benchmark_template,852115,CREATE INDEX idx_template_benchmark_template ON landscape.core_item_benchmark_link USING btree (item_id),False,,
landscape,core_lookup_item,core_lookup_item_pkey,196659,CREATE UNIQUE INDEX core_lookup_item_pkey ON landscape.core_lookup_item USING btree (item_id),True,core_lookup_item_pkey,p
landscape,core_lookup_item,uq_core_lookup_item,196661,"CREATE UNIQUE INDEX uq_core_lookup_item ON landscape.core_lookup_item USING btree (list_key, code)",True,uq_core_lookup_item,u
landscape,core_lookup_list,core_lookup_list_pkey,196647,CREATE UNIQUE INDEX core_lookup_list_pkey ON landscape.core_lookup_list USING btree (list_key),True,core_lookup_list_pkey,p
landscape,core_planning_standards,core_planning_standards_pkey,852136,CREATE UNIQUE INDEX core_planning_standards_pkey ON landscape.core_planning_standards USING btree (standard_id),True,core_planning_standards_pkey,p
landscape,core_planning_standards,core_planning_standards_unique,852138,CREATE UNIQUE INDEX core_planning_standards_unique ON landscape.core_planning_standards USING btree (standard_name),True,core_planning_standards_unique,u
landscape,core_unit_cost_category,core_unit_cost_category_pkey,852050,CREATE UNIQUE INDEX core_unit_cost_category_pkey ON landscape.core_unit_cost_category USING btree (category_id),True,core_unit_cost_category_pkey,p
landscape,core_unit_cost_category,idx_category_account_number,1515548,CREATE INDEX idx_category_account_number ON landscape.core_unit_cost_category USING btree (account_number) WHERE (account_number IS NOT NULL),False,,
landscape,core_unit_cost_category,idx_category_is_calculated,1515550,CREATE INDEX idx_category_is_calculated ON landscape.core_unit_cost_category USING btree (is_calculated) WHERE (is_calculated = true),False,,
landscape,core_unit_cost_category,idx_category_property_types,1515549,CREATE INDEX idx_category_property_types ON landscape.core_unit_cost_category USING gin (property_types),False,,
landscape,core_unit_cost_category,idx_category_tags,909425,CREATE INDEX idx_category_tags ON landscape.core_unit_cost_category USING gin (tags),False,,
landscape,core_unit_cost_category,idx_unit_cost_category_parent,852059,CREATE INDEX idx_unit_cost_category_parent ON landscape.core_unit_cost_category USING btree (parent_id),False,,
landscape,core_unit_cost_item,core_unit_cost_item_pkey,852073,CREATE UNIQUE INDEX core_unit_cost_item_pkey ON landscape.core_unit_cost_item USING btree (item_id),True,core_unit_cost_item_pkey,p
landscape,core_unit_cost_item,core_unit_cost_template_unique,852075,"CREATE UNIQUE INDEX core_unit_cost_template_unique ON landscape.core_unit_cost_item USING btree (category_id, item_name, default_uom_code, project_type_code, market_geography)",True,core_unit_cost_template_unique,u
landscape,core_unit_cost_item,idx_unit_cost_item_active,852141,CREATE INDEX idx_unit_cost_item_active ON landscape.core_unit_cost_item USING btree (is_active),False,,
landscape,core_unit_cost_item,idx_unit_cost_item_category,852092,CREATE INDEX idx_unit_cost_item_category ON landscape.core_unit_cost_item USING btree (category_id),False,,
landscape,core_unit_cost_item,idx_unit_cost_item_project_type,852095,CREATE INDEX idx_unit_cost_item_project_type ON landscape.core_unit_cost_item USING btree (project_type_code),False,,
landscape,core_unit_cost_item,idx_unit_cost_template_category_active,852142,"CREATE INDEX idx_unit_cost_template_category_active ON landscape.core_unit_cost_item USING btree (category_id, is_active)",False,,
landscape,core_unit_cost_item,idx_unit_cost_template_geography,852094,CREATE INDEX idx_unit_cost_template_geography ON landscape.core_unit_cost_item USING btree (market_geography),False,,
landscape,core_unit_cost_item,idx_unit_cost_template_name,852093,CREATE INDEX idx_unit_cost_template_name ON landscape.core_unit_cost_item USING btree (item_name),False,,
landscape,core_unit_cost_item,idx_unit_cost_template_search,852143,"CREATE INDEX idx_unit_cost_template_search ON landscape.core_unit_cost_item USING gin (to_tsvector('simple'::regconfig, (item_name)::text))",False,,
landscape,core_workspace_member,core_workspace_member_pkey,450592,"CREATE UNIQUE INDEX core_workspace_member_pkey ON landscape.core_workspace_member USING btree (workspace_id, user_id)",True,core_workspace_member_pkey,p
landscape,core_workspace_member,idx_workspace_member_user,450599,CREATE INDEX idx_workspace_member_user ON landscape.core_workspace_member USING btree (user_id),False,,
landscape,density_classification,density_classification_code_key,327690,CREATE UNIQUE INDEX density_classification_code_key ON landscape.density_classification USING btree (code),True,density_classification_code_key,u
landscape,density_classification,density_classification_pkey,327688,CREATE UNIQUE INDEX density_classification_pkey ON landscape.density_classification USING btree (density_id),True,density_classification_pkey,p
landscape,developer_fees,developer_fees_pkey,1245194,CREATE UNIQUE INDEX developer_fees_pkey ON landscape.developer_fees USING btree (id),True,developer_fees_pkey,p
landscape,developer_fees,idx_developer_fees_project,1245201,CREATE INDEX idx_developer_fees_project ON landscape.developer_fees USING btree (project_id),False,,
landscape,django_admin_log,django_admin_log_content_type_id_c4bce8eb,655487,CREATE INDEX django_admin_log_content_type_id_c4bce8eb ON landscape.django_admin_log USING btree (content_type_id),False,,
landscape,django_admin_log,django_admin_log_pkey,655475,CREATE UNIQUE INDEX django_admin_log_pkey ON landscape.django_admin_log USING btree (id),True,django_admin_log_pkey,p
landscape,django_admin_log,django_admin_log_user_id_c564eba6,655488,CREATE INDEX django_admin_log_user_id_c564eba6 ON landscape.django_admin_log USING btree (user_id),False,,
landscape,django_content_type,django_content_type_app_label_model_76bd3d3b_uniq,655374,"CREATE UNIQUE INDEX django_content_type_app_label_model_76bd3d3b_uniq ON landscape.django_content_type USING btree (app_label, model)",True,django_content_type_app_label_model_76bd3d3b_uniq,u
landscape,django_content_type,django_content_type_pkey,655372,CREATE UNIQUE INDEX django_content_type_pkey ON landscape.django_content_type USING btree (id),True,django_content_type_pkey,p
landscape,django_migrations,django_migrations_pkey,655366,CREATE UNIQUE INDEX django_migrations_pkey ON landscape.django_migrations USING btree (id),True,django_migrations_pkey,p
landscape,django_session,django_session_expire_date_a5c62663,655505,CREATE INDEX django_session_expire_date_a5c62663 ON landscape.django_session USING btree (expire_date),False,,
landscape,django_session,django_session_pkey,655502,CREATE UNIQUE INDEX django_session_pkey ON landscape.django_session USING btree (session_key),True,django_session_pkey,p
landscape,django_session,django_session_session_key_c0390e0f_like,655504,CREATE INDEX django_session_session_key_c0390e0f_like ON landscape.django_session USING btree (session_key varchar_pattern_ops),False,,
landscape,dms_assertion,dms_assertion_pkey,426011,CREATE UNIQUE INDEX dms_assertion_pkey ON landscape.dms_assertion USING btree (assertion_id),True,dms_assertion_pkey,p
landscape,dms_assertion,idx_assertion_as_of_date,426029,CREATE INDEX idx_assertion_as_of_date ON landscape.dms_assertion USING btree (as_of_date),False,,
landscape,dms_assertion,idx_assertion_doc_id,426026,CREATE INDEX idx_assertion_doc_id ON landscape.dms_assertion USING btree (doc_id),False,,
landscape,dms_assertion,idx_assertion_metric_key,426028,CREATE INDEX idx_assertion_metric_key ON landscape.dms_assertion USING btree (metric_key),False,,
landscape,dms_assertion,idx_assertion_project_id,426025,CREATE INDEX idx_assertion_project_id ON landscape.dms_assertion USING btree (project_id),False,,
landscape,dms_assertion,idx_assertion_subject_type,426027,CREATE INDEX idx_assertion_subject_type ON landscape.dms_assertion USING btree (subject_type),False,,
landscape,dms_attributes,dms_attributes_attr_key_key,262175,CREATE UNIQUE INDEX dms_attributes_attr_key_key ON landscape.dms_attributes USING btree (attr_key),True,dms_attributes_attr_key_key,u
landscape,dms_attributes,dms_attributes_pkey,262173,CREATE UNIQUE INDEX dms_attributes_pkey ON landscape.dms_attributes USING btree (attr_id),True,dms_attributes_pkey,p
landscape,dms_extract_queue,dms_extract_queue_pkey,262304,CREATE UNIQUE INDEX dms_extract_queue_pkey ON landscape.dms_extract_queue USING btree (queue_id),True,dms_extract_queue_pkey,p
landscape,dms_extract_queue,idx_extract_queue_created_at,426020,CREATE INDEX idx_extract_queue_created_at ON landscape.dms_extract_queue USING btree (created_at),False,,
landscape,dms_extract_queue,idx_extract_queue_doc_id,426018,CREATE INDEX idx_extract_queue_doc_id ON landscape.dms_extract_queue USING btree (doc_id),False,,
landscape,dms_extract_queue,idx_extract_queue_status,426019,CREATE INDEX idx_extract_queue_status ON landscape.dms_extract_queue USING btree (status),False,,
landscape,dms_profile_audit,dms_profile_audit_pkey,262282,CREATE UNIQUE INDEX dms_profile_audit_pkey ON landscape.dms_profile_audit USING btree (audit_id),True,dms_profile_audit_pkey,p
landscape,dms_template_attributes,dms_template_attributes_pkey,262204,"CREATE UNIQUE INDEX dms_template_attributes_pkey ON landscape.dms_template_attributes USING btree (template_id, attr_id)",True,dms_template_attributes_pkey,p
landscape,dms_templates,dms_templates_pkey,262185,CREATE UNIQUE INDEX dms_templates_pkey ON landscape.dms_templates USING btree (template_id),True,dms_templates_pkey,p
landscape,dms_unmapped,dms_unmapped_pkey,425993,CREATE UNIQUE INDEX dms_unmapped_pkey ON landscape.dms_unmapped USING btree (unmapped_id),True,dms_unmapped_pkey,p
landscape,dms_unmapped,idx_unmapped_doc_id,426021,CREATE INDEX idx_unmapped_doc_id ON landscape.dms_unmapped USING btree (doc_id),False,,
landscape,dms_unmapped,idx_unmapped_project_id,426022,CREATE INDEX idx_unmapped_project_id ON landscape.dms_unmapped USING btree (project_id),False,,
landscape,dms_unmapped,idx_unmapped_source_key,426024,CREATE INDEX idx_unmapped_source_key ON landscape.dms_unmapped USING btree (source_key),False,,
landscape,dms_unmapped,idx_unmapped_status,426023,CREATE INDEX idx_unmapped_status ON landscape.dms_unmapped USING btree (status),False,,
landscape,dms_workspaces,dms_workspaces_pkey,262154,CREATE UNIQUE INDEX dms_workspaces_pkey ON landscape.dms_workspaces USING btree (workspace_id),True,dms_workspaces_pkey,p
landscape,dms_workspaces,dms_workspaces_workspace_code_key,262156,CREATE UNIQUE INDEX dms_workspaces_workspace_code_key ON landscape.dms_workspaces USING btree (workspace_code),True,dms_workspaces_workspace_code_key,u
landscape,doc_processing_queue,doc_processing_queue_doc_id_key,1302547,CREATE UNIQUE INDEX doc_processing_queue_doc_id_key ON landscape.doc_processing_queue USING btree (doc_id),True,doc_processing_queue_doc_id_key,u
landscape,doc_processing_queue,doc_processing_queue_pkey,1302545,CREATE UNIQUE INDEX doc_processing_queue_pkey ON landscape.doc_processing_queue USING btree (queue_id),True,doc_processing_queue_pkey,p
landscape,doc_processing_queue,doc_processing_queue_priority_idx,1564673,"CREATE INDEX doc_processing_queue_priority_idx ON landscape.doc_processing_queue USING btree (priority DESC, created_at)",False,,
landscape,doc_processing_queue,doc_processing_queue_status_idx,1564672,CREATE INDEX doc_processing_queue_status_idx ON landscape.doc_processing_queue USING btree (status),False,,
landscape,doc_processing_queue,idx_doc_queue_status,1302554,"CREATE INDEX idx_doc_queue_status ON landscape.doc_processing_queue USING btree (status, priority DESC, created_at)",False,,
landscape,gis_boundary_history,gis_boundary_history_pkey,417809,CREATE UNIQUE INDEX gis_boundary_history_pkey ON landscape.gis_boundary_history USING btree (boundary_id),True,gis_boundary_history_pkey,p
landscape,gis_boundary_history,idx_boundary_history_created_at,417835,CREATE INDEX idx_boundary_history_created_at ON landscape.gis_boundary_history USING btree (created_at),False,,
landscape,gis_boundary_history,idx_boundary_history_project_id,417834,CREATE INDEX idx_boundary_history_project_id ON landscape.gis_boundary_history USING btree (project_id),False,,
landscape,gis_document_ingestion,gis_document_ingestion_pkey,376897,CREATE UNIQUE INDEX gis_document_ingestion_pkey ON landscape.gis_document_ingestion USING btree (id),True,gis_document_ingestion_pkey,p
landscape,gis_document_ingestion,idx_gdi_project_package,376904,"CREATE INDEX idx_gdi_project_package ON landscape.gis_document_ingestion USING btree (project_id, package_name)",False,,
landscape,gis_mapping_history,gis_mapping_history_pkey,417826,CREATE UNIQUE INDEX gis_mapping_history_pkey ON landscape.gis_mapping_history USING btree (mapping_id),True,gis_mapping_history_pkey,p
landscape,gis_mapping_history,idx_mapping_history_created_at,417837,CREATE INDEX idx_mapping_history_created_at ON landscape.gis_mapping_history USING btree (created_at),False,,
landscape,gis_mapping_history,idx_mapping_history_project_id,417836,CREATE INDEX idx_mapping_history_project_id ON landscape.gis_mapping_history USING btree (project_id),False,,
landscape,gis_plan_parcel,gis_plan_parcel_pkey,376871,CREATE UNIQUE INDEX gis_plan_parcel_pkey ON landscape.gis_plan_parcel USING btree (id),True,gis_plan_parcel_pkey,p
landscape,gis_plan_parcel,idx_gpp_confidence,376885,CREATE INDEX idx_gpp_confidence ON landscape.gis_plan_parcel USING btree (confidence DESC),False,,
landscape,gis_plan_parcel,idx_gpp_geom,376884,CREATE INDEX idx_gpp_geom ON landscape.gis_plan_parcel USING gist (geom),False,,
landscape,gis_plan_parcel,ux_gpp_active,376883,"CREATE UNIQUE INDEX ux_gpp_active ON landscape.gis_plan_parcel USING btree (project_id, parcel_id) WHERE is_active",False,,
landscape,gis_project_boundary,gis_project_boundary_pkey,376850,CREATE UNIQUE INDEX gis_project_boundary_pkey ON landscape.gis_project_boundary USING btree (id),True,gis_project_boundary_pkey,p
landscape,gis_project_boundary,gis_project_boundary_project_id_key,376852,CREATE UNIQUE INDEX gis_project_boundary_project_id_key ON landscape.gis_project_boundary USING btree (project_id),True,gis_project_boundary_project_id_key,u
landscape,gis_project_boundary,idx_gpb_geom,376859,CREATE INDEX idx_gpb_geom ON landscape.gis_project_boundary USING gist (geom),False,,
landscape,gis_tax_parcel_ref,gis_tax_parcel_ref_pkey,376839,CREATE UNIQUE INDEX gis_tax_parcel_ref_pkey ON landscape.gis_tax_parcel_ref USING btree (tax_parcel_id),True,gis_tax_parcel_ref_pkey,p
landscape,gis_tax_parcel_ref,idx_gtpr_geom,376841,CREATE INDEX idx_gtpr_geom ON landscape.gis_tax_parcel_ref USING gist (geom),False,,
landscape,glossary_zoning,glossary_zoning_pkey,221319,CREATE UNIQUE INDEX glossary_zoning_pkey ON landscape.glossary_zoning USING btree (glossary_id),True,glossary_zoning_pkey,p
landscape,glossary_zoning,idx_gz_allowance,221325,CREATE INDEX idx_gz_allowance ON landscape.glossary_zoning USING btree (allowance),False,,
landscape,glossary_zoning,idx_gz_district,221322,CREATE INDEX idx_gz_district ON landscape.glossary_zoning USING btree (district_code),False,,
landscape,glossary_zoning,idx_gz_fulltext_conditions,221326,"CREATE INDEX idx_gz_fulltext_conditions ON landscape.glossary_zoning USING gin (to_tsvector('english'::regconfig, COALESCE(conditions_text, ''::text)))",False,,
landscape,glossary_zoning,idx_gz_fulltext_purpose,221327,"CREATE INDEX idx_gz_fulltext_purpose ON landscape.glossary_zoning USING gin (to_tsvector('english'::regconfig, COALESCE(purpose_text, ''::text)))",False,,
landscape,glossary_zoning,idx_gz_juris,221321,"CREATE INDEX idx_gz_juris ON landscape.glossary_zoning USING btree (jurisdiction_state, jurisdiction_city)",False,,
landscape,glossary_zoning,idx_gz_mapped_use,221323,CREATE INDEX idx_gz_mapped_use ON landscape.glossary_zoning USING btree (mapped_use),False,,
landscape,glossary_zoning,idx_gz_token_kind,221324,CREATE INDEX idx_gz_token_kind ON landscape.glossary_zoning USING btree (code_token_kind),False,,
landscape,knowledge_embeddings,idx_embedding_vector,1294889,CREATE INDEX idx_embedding_vector ON landscape.knowledge_embeddings USING ivfflat (embedding vector_cosine_ops) WITH (lists='10'),False,,
landscape,knowledge_embeddings,knowledge_e_source__f8627b_idx,1286541,"CREATE INDEX knowledge_e_source__f8627b_idx ON landscape.knowledge_embeddings USING btree (source_type, source_id)",False,,
landscape,knowledge_embeddings,knowledge_embeddings_created_at_b0e6da24,1286540,CREATE INDEX knowledge_embeddings_created_at_b0e6da24 ON landscape.knowledge_embeddings USING btree (created_at),False,,
landscape,knowledge_embeddings,knowledge_embeddings_pkey,1286478,CREATE UNIQUE INDEX knowledge_embeddings_pkey ON landscape.knowledge_embeddings USING btree (embedding_id),True,knowledge_embeddings_pkey,p
landscape,knowledge_embeddings,knowledge_embeddings_source_id_0d388137,1286539,CREATE INDEX knowledge_embeddings_source_id_0d388137 ON landscape.knowledge_embeddings USING btree (source_id),False,,
landscape,knowledge_embeddings,knowledge_embeddings_source_type_acd3fae1,1286537,CREATE INDEX knowledge_embeddings_source_type_acd3fae1 ON landscape.knowledge_embeddings USING btree (source_type),False,,
landscape,knowledge_embeddings,knowledge_embeddings_source_type_acd3fae1_like,1286538,CREATE INDEX knowledge_embeddings_source_type_acd3fae1_like ON landscape.knowledge_embeddings USING btree (source_type varchar_pattern_ops),False,,
landscape,knowledge_entities,knowledge_e_canonic_a1a8d9_idx,1286522,CREATE INDEX knowledge_e_canonic_a1a8d9_idx ON landscape.knowledge_entities USING btree (canonical_name),False,,
landscape,knowledge_entities,knowledge_e_entity__ca2a63_idx,1286521,"CREATE INDEX knowledge_e_entity__ca2a63_idx ON landscape.knowledge_entities USING btree (entity_type, entity_subtype)",False,,
landscape,knowledge_entities,knowledge_entities_canonical_name_b5e564cc_like,1286549,CREATE INDEX knowledge_entities_canonical_name_b5e564cc_like ON landscape.knowledge_entities USING btree (canonical_name varchar_pattern_ops),False,,
landscape,knowledge_entities,knowledge_entities_canonical_name_key,1286488,CREATE UNIQUE INDEX knowledge_entities_canonical_name_key ON landscape.knowledge_entities USING btree (canonical_name),True,knowledge_entities_canonical_name_key,u
landscape,knowledge_entities,knowledge_entities_created_at_4594632c,1286550,CREATE INDEX knowledge_entities_created_at_4594632c ON landscape.knowledge_entities USING btree (created_at),False,,
landscape,knowledge_entities,knowledge_entities_created_by_id_49f837e1,1286551,CREATE INDEX knowledge_entities_created_by_id_49f837e1 ON landscape.knowledge_entities USING btree (created_by_id),False,,
landscape,knowledge_entities,knowledge_entities_entity_type_59f385fa,1286547,CREATE INDEX knowledge_entities_entity_type_59f385fa ON landscape.knowledge_entities USING btree (entity_type),False,,
landscape,knowledge_entities,knowledge_entities_entity_type_59f385fa_like,1286548,CREATE INDEX knowledge_entities_entity_type_59f385fa_like ON landscape.knowledge_entities USING btree (entity_type varchar_pattern_ops),False,,
landscape,knowledge_entities,knowledge_entities_pkey,1286486,CREATE UNIQUE INDEX knowledge_entities_pkey ON landscape.knowledge_entities USING btree (entity_id),True,knowledge_insights_subject_entity_id_c3b729c9_fk_knowledge,f
landscape,knowledge_facts,knowledge_f_is_curr_84f472_idx,1286525,"CREATE INDEX knowledge_f_is_curr_84f472_idx ON landscape.knowledge_facts USING btree (is_current, predicate)",False,,
landscape,knowledge_facts,knowledge_f_object__4cb694_idx,1286524,CREATE INDEX knowledge_f_object__4cb694_idx ON landscape.knowledge_facts USING btree (object_entity_id),False,,
landscape,knowledge_facts,knowledge_f_source__dd8340_idx,1286526,"CREATE INDEX knowledge_f_source__dd8340_idx ON landscape.knowledge_facts USING btree (source_type, source_id)",False,,
landscape,knowledge_facts,knowledge_f_subject_0aa246_idx,1286523,"CREATE INDEX knowledge_f_subject_0aa246_idx ON landscape.knowledge_facts USING btree (subject_entity_id, predicate)",False,,
landscape,knowledge_facts,knowledge_f_valid_f_f71d25_idx,1286527,"CREATE INDEX knowledge_f_valid_f_f71d25_idx ON landscape.knowledge_facts USING btree (valid_from, valid_to)",False,,
landscape,knowledge_facts,knowledge_facts_created_at_9f31ebb7,1286577,CREATE INDEX knowledge_facts_created_at_9f31ebb7 ON landscape.knowledge_facts USING btree (created_at),False,,
landscape,knowledge_facts,knowledge_facts_created_by_id_a1fa9f24,1286578,CREATE INDEX knowledge_facts_created_by_id_a1fa9f24 ON landscape.knowledge_facts USING btree (created_by_id),False,,
landscape,knowledge_facts,knowledge_facts_is_current_3cf05c45,1286576,CREATE INDEX knowledge_facts_is_current_3cf05c45 ON landscape.knowledge_facts USING btree (is_current),False,,
landscape,knowledge_facts,knowledge_facts_object_entity_id_ca9e8ef5,1286579,CREATE INDEX knowledge_facts_object_entity_id_ca9e8ef5 ON landscape.knowledge_facts USING btree (object_entity_id),False,,
landscape,knowledge_facts,knowledge_facts_pkey,1286496,CREATE UNIQUE INDEX knowledge_facts_pkey ON landscape.knowledge_facts USING btree (fact_id),True,knowledge_facts_superseded_by_id_eee8e8cb_fk_knowledge,f
landscape,knowledge_facts,knowledge_facts_predicate_b00107dd,1286572,CREATE INDEX knowledge_facts_predicate_b00107dd ON landscape.knowledge_facts USING btree (predicate),False,,
landscape,knowledge_facts,knowledge_facts_predicate_b00107dd_like,1286573,CREATE INDEX knowledge_facts_predicate_b00107dd_like ON landscape.knowledge_facts USING btree (predicate varchar_pattern_ops),False,,
landscape,knowledge_facts,knowledge_facts_source_type_7df43544,1286574,CREATE INDEX knowledge_facts_source_type_7df43544 ON landscape.knowledge_facts USING btree (source_type),False,,
landscape,knowledge_facts,knowledge_facts_source_type_7df43544_like,1286575,CREATE INDEX knowledge_facts_source_type_7df43544_like ON landscape.knowledge_facts USING btree (source_type varchar_pattern_ops),False,,
landscape,knowledge_facts,knowledge_facts_subject_entity_id_0c130194,1286580,CREATE INDEX knowledge_facts_subject_entity_id_0c130194 ON landscape.knowledge_facts USING btree (subject_entity_id),False,,
landscape,knowledge_facts,knowledge_facts_superseded_by_id_eee8e8cb,1286581,CREATE INDEX knowledge_facts_superseded_by_id_eee8e8cb ON landscape.knowledge_facts USING btree (superseded_by_id),False,,
landscape,knowledge_insights,knowledge_i_acknowl_7d6024_idx,1286529,"CREATE INDEX knowledge_i_acknowl_7d6024_idx ON landscape.knowledge_insights USING btree (acknowledged, severity)",False,,
landscape,knowledge_insights,knowledge_i_insight_965cc4_idx,1286530,"CREATE INDEX knowledge_i_insight_965cc4_idx ON landscape.knowledge_insights USING btree (insight_type, created_at)",False,,
landscape,knowledge_insights,knowledge_i_subject_c1bcf7_idx,1286528,"CREATE INDEX knowledge_i_subject_c1bcf7_idx ON landscape.knowledge_insights USING btree (subject_entity_id, insight_type)",False,,
landscape,knowledge_insights,knowledge_insights_acknowledged_7eb9491e,1286594,CREATE INDEX knowledge_insights_acknowledged_7eb9491e ON landscape.knowledge_insights USING btree (acknowledged),False,,
landscape,knowledge_insights,knowledge_insights_acknowledged_by_id_68ba1117,1286596,CREATE INDEX knowledge_insights_acknowledged_by_id_68ba1117 ON landscape.knowledge_insights USING btree (acknowledged_by_id),False,,
landscape,knowledge_insights,knowledge_insights_created_at_9aeca26f,1286595,CREATE INDEX knowledge_insights_created_at_9aeca26f ON landscape.knowledge_insights USING btree (created_at),False,,
landscape,knowledge_insights,knowledge_insights_insight_type_4d527f2b,1286592,CREATE INDEX knowledge_insights_insight_type_4d527f2b ON landscape.knowledge_insights USING btree (insight_type),False,,
landscape,knowledge_insights,knowledge_insights_insight_type_4d527f2b_like,1286593,CREATE INDEX knowledge_insights_insight_type_4d527f2b_like ON landscape.knowledge_insights USING btree (insight_type varchar_pattern_ops),False,,
landscape,knowledge_insights,knowledge_insights_pkey,1286504,CREATE UNIQUE INDEX knowledge_insights_pkey ON landscape.knowledge_insights USING btree (insight_id),True,knowledge_insights_pkey,p
landscape,knowledge_insights,knowledge_insights_subject_entity_id_c3b729c9,1286597,CREATE INDEX knowledge_insights_subject_entity_id_c3b729c9 ON landscape.knowledge_insights USING btree (subject_entity_id),False,,
landscape,knowledge_interactions,knowledge_i_query_i_cc952f_idx,1286535,CREATE INDEX knowledge_i_query_i_cc952f_idx ON landscape.knowledge_interactions USING btree (query_intent),False,,
landscape,knowledge_interactions,knowledge_i_session_7869de_idx,1286534,"CREATE INDEX knowledge_i_session_7869de_idx ON landscape.knowledge_interactions USING btree (session_id, created_at)",False,,
landscape,knowledge_interactions,knowledge_i_user_fe_5c8b7f_idx,1286536,CREATE INDEX knowledge_i_user_fe_5c8b7f_idx ON landscape.knowledge_interactions USING btree (user_feedback),False,,
landscape,knowledge_interactions,knowledge_interactions_created_at_7a47ab34,1286611,CREATE INDEX knowledge_interactions_created_at_7a47ab34 ON landscape.knowledge_interactions USING btree (created_at),False,,
landscape,knowledge_interactions,knowledge_interactions_pkey,1286519,CREATE UNIQUE INDEX knowledge_interactions_pkey ON landscape.knowledge_interactions USING btree (interaction_id),True,knowledge_interactions_pkey,p
landscape,knowledge_interactions,knowledge_interactions_session_id_7f4000a5,1286612,CREATE INDEX knowledge_interactions_session_id_7f4000a5 ON landscape.knowledge_interactions USING btree (session_id),False,,
landscape,knowledge_sessions,idx_active_sessions,1286533,CREATE INDEX idx_active_sessions ON landscape.knowledge_sessions USING btree (session_end) WHERE (session_end IS NULL),False,,
landscape,knowledge_sessions,knowledge_s_session_5b8f09_idx,1286532,CREATE INDEX knowledge_s_session_5b8f09_idx ON landscape.knowledge_sessions USING btree (session_start),False,,
landscape,knowledge_sessions,knowledge_s_user_id_c64165_idx,1286531,"CREATE INDEX knowledge_s_user_id_c64165_idx ON landscape.knowledge_sessions USING btree (user_id, project_id)",False,,
landscape,knowledge_sessions,knowledge_sessions_pkey,1286511,CREATE UNIQUE INDEX knowledge_sessions_pkey ON landscape.knowledge_sessions USING btree (session_id),True,knowledge_interactio_session_id_7f4000a5_fk_knowledge,f
landscape,knowledge_sessions,knowledge_sessions_project_id_5f44cc1b,1286603,CREATE INDEX knowledge_sessions_project_id_5f44cc1b ON landscape.knowledge_sessions USING btree (project_id),False,,
landscape,knowledge_sessions,knowledge_sessions_session_start_740f4f0a,1286604,CREATE INDEX knowledge_sessions_session_start_740f4f0a ON landscape.knowledge_sessions USING btree (session_start),False,,
landscape,knowledge_sessions,knowledge_sessions_user_id_fa891383,1286605,CREATE INDEX knowledge_sessions_user_id_fa891383 ON landscape.knowledge_sessions USING btree (user_id),False,,
landscape,land_use_pricing,idx_land_use_pricing_benchmark,843897,CREATE INDEX idx_land_use_pricing_benchmark ON landscape.land_use_pricing USING btree (benchmark_id),False,,
landscape,land_use_pricing,idx_land_use_pricing_geography,843898,CREATE INDEX idx_land_use_pricing_geography ON landscape.land_use_pricing USING btree (market_geography),False,,
landscape,land_use_pricing,idx_land_use_pricing_project,352268,CREATE INDEX idx_land_use_pricing_project ON landscape.land_use_pricing USING btree (project_id),False,,
landscape,land_use_pricing,idx_land_use_pricing_project_product,958489,"CREATE INDEX idx_land_use_pricing_project_product ON landscape.land_use_pricing USING btree (project_id, lu_type_code, product_code)",False,,
landscape,land_use_pricing,land_use_pricing_pkey,352264,CREATE UNIQUE INDEX land_use_pricing_pkey ON landscape.land_use_pricing USING btree (id),True,land_use_pricing_pkey,p
landscape,land_use_pricing,land_use_pricing_project_lu_product_key,958487,"CREATE UNIQUE INDEX land_use_pricing_project_lu_product_key ON landscape.land_use_pricing USING btree (project_id, lu_type_code, product_code)",True,land_use_pricing_project_lu_product_key,u
